#meta,export_name,profile_data
#meta,original_variable,beam['profile_data']
#meta,shape,"(5, 800, 7)"
#meta,ndim,3
#meta,size,28000
#meta,export_mode,full
i,j,k,value
4,295,4,14.647794823765913
4,295,5,52.5584298788895
4,295,6,1.017974840765683
4,296,0,0.763961371403995
4,296,1,0.09441921625218844
4,296,2,0.1416194123438165
4,296,3,2.3235157780774114
4,296,4,14.582446274442088
4,296,5,52.62310957408486
4,296,6,1.0181564493370905
4,297,0,0.7619942366839265
4,297,1,0.09474498031116028
4,297,2,0.14326078300491327
4,297,3,2.334964234576823
4,297,4,13.813099194033487
4,297,5,52.702266479346115
4,297,6,1.0162303318699868
4,298,0,0.7615952046717454
4,298,1,0.09495881267673864
4,298,2,0.14344598265151595
4,298,3,2.34876853756939
4,298,4,13.861189712776806
4,298,5,52.77293341472897
4,298,6,1.0163348334996196
4,299,0,0.7630666983163912
4,299,1,0.09457253683675773
4,299,2,0.14236076484685106
4,299,3,2.3619109325536565
4,299,4,14.644177871221657
4,299,5,52.81561715005798
4,299,6,1.018081553818212
4,300,0,0.7634257581126609
4,300,1,0.09445906813000346
4,300,2,0.1421151737573356
4,300,3,2.3736745734602036
4,300,4,14.67876338088217
4,300,5,52.87241426650097
4,300,6,1.0187495231066377
4,301,0,0.7629350636074418
4,301,1,0.09486729254138167
4,301,2,0.14219764385117656
4,301,3,2.3856081670358407
4,301,4,14.702640275146647
4,301,5,52.92914760808367
4,301,6,1.0184704986885782
4,302,0,0.7629358857211617
4,302,1,0.09522900767944502
4,302,2,0.14183510659939327
4,302,3,2.3992040168902227
4,302,4,14.750041305078579
4,302,5,52.98548091267231
4,302,6,1.018550099325675
4,303,0,0.7627671085650372
4,303,1,0.09530673282632118
4,303,2,0.1419261586086417
4,303,3,2.412319411450443
4,303,4,14.868057123412205
4,303,5,53.03137060413093
4,303,6,1.0185625207906397
4,304,0,0.7622306363388303
4,304,1,0.09543790650886845
4,304,2,0.14233145715230122
4,304,3,2.4226582142701085
4,304,4,14.827648889981736
4,304,5,53.077002943163215
4,304,6,1.0188817632966565
4,305,0,0.7618966880272016
4,305,1,0.09544731819441422
4,305,2,0.14265599377838425
4,305,3,2.4359512033684965
4,305,4,14.805958386341104
4,305,5,53.122148296043655
4,305,6,1.018832399110209
4,306,0,0.7612886615254392
4,306,1,0.0955276382126205
4,306,2,0.14318370026194036
4,306,3,2.4471597484669276
4,306,4,14.793836585644584
4,306,5,53.16092102608681
4,306,6,1.019029300790198
4,307,0,0.7619986577401783
4,307,1,0.09529117888658692
4,307,2,0.1427101633732348
4,307,3,2.461893617283555
4,307,4,14.854110233190896
4,307,5,53.19461192680738
4,307,6,1.018807754079457
4,308,0,0.7612704592405845
4,308,1,0.09620077567105673
4,308,2,0.14252876508835882
4,308,3,2.4758343083862635
4,308,4,14.95190600426895
4,308,5,53.24513730089194
4,308,6,1.0184323062139478
4,309,0,0.7588735111746159
4,309,1,0.09603890015952844
4,309,2,0.14508758866585564
4,309,3,2.4857177730686195
4,309,4,14.041952723595903
4,309,5,53.3102824800795
4,309,6,1.0169506336164236
4,310,0,0.7613374057418747
4,310,1,0.09601321018702788
4,310,2,0.14264938407109745
4,310,3,2.496132516454161
4,310,4,15.01700106097135
4,310,5,53.33242707017643
4,310,6,1.019621023062157
4,311,0,0.7607951299076765
4,311,1,0.09640643572699144
4,311,2,0.14279843436533213
4,311,3,2.513382253971839
4,311,4,15.073651082049041
4,311,5,53.37875561711499
4,311,6,1.0188490060059516
4,312,0,0.7586845205653351
4,312,1,0.09602198479185284
4,312,2,0.1452934946428121
4,312,3,2.5272446173940577
4,312,4,14.157423833927773
4,312,5,53.472059291494666
4,312,6,1.0167874542583648
4,313,0,0.7605292333405776
4,313,1,0.0962097693422836
4,313,2,0.14326099731713873
4,313,3,2.539004865721208
4,313,4,15.075348652636052
4,313,5,53.511816526972034
4,313,6,1.0192845533848527
4,314,0,0.7608030121281902
4,314,1,0.09601052596610554
4,314,2,0.1431864619057042
4,314,3,2.5508863899993814
4,314,4,15.09672323091187
4,314,5,53.56091793827031
4,314,6,1.0191312063961844
4,315,0,0.7602103145169343
4,315,1,0.09610523273357564
4,315,2,0.14368445274949
4,315,3,2.567492103393347
4,315,4,15.158971403507215
4,315,5,53.6153754177414
4,315,6,1.0189360872313369
4,316,0,0.757163463186441
4,316,1,0.09637336617643585
4,316,2,0.14646317063712308
4,316,3,2.580234232514655
4,316,4,14.187323249570255
4,316,5,53.694890304369814
4,316,6,1.0168582650432654
4,317,0,0.7571887272167829
4,317,1,0.09652518644361319
4,317,2,0.14628608633960397
4,317,3,2.5937885067931767
4,317,4,14.249018297149197
4,317,5,53.74497465286257
4,317,6,1.0166217436377116
4,318,0,0.7590068149507286
4,318,1,0.09673729183768873
4,318,2,0.14425589321158266
4,318,3,2.604334297461104
4,318,4,15.163530932846957
4,318,5,53.772966867361106
4,318,6,1.0188990053549032
4,319,0,0.7589868568180624
4,319,1,0.09659071689924176
4,319,2,0.14442242628269575
4,319,3,2.6187152152487245
4,319,4,15.243153605562084
4,319,5,53.82179544620609
4,319,6,1.0191643499006344
4,320,0,0.7585724996828438
4,320,1,0.0967182790979072
4,320,2,0.144709221219249
4,320,3,2.635550794269492
4,320,4,15.244564189764409
4,320,5,53.84117493961845
4,320,6,1.018131943410898
4,321,0,0.7588624185261488
4,321,1,0.09638397216730084
4,321,2,0.14475360930655037
4,321,3,2.6452486555056036
4,321,4,15.223693463814058
4,321,5,53.86784587442755
4,321,6,1.0191619610473392
4,322,0,0.7563261183004124
4,322,1,0.09657487922318095
4,322,2,0.1470990024764067
4,322,3,2.658229328215692
4,322,4,14.361271350042601
4,322,5,53.92597870530639
4,322,6,1.0169136498144027
4,323,0,0.7584448623471945
4,323,1,0.09679452392628354
4,323,2,0.1447606137265219
4,323,3,2.672341285504978
4,323,4,15.275994339554735
4,323,5,53.94767313704086
4,323,6,1.0187773941142408
4,324,0,0.7562000964790627
4,324,1,0.096606452915033
4,324,2,0.14719345060590427
4,324,3,2.6840491094604113
4,324,4,14.31315248298927
4,324,5,54.01591485416431
4,324,6,1.0167310844580748
4,325,0,0.7583227600579034
4,325,1,0.09664544113503543
4,325,2,0.14503179880706107
4,325,3,2.6972511521470213
4,325,4,15.280830669094593
4,325,5,54.040019900944785
4,325,6,1.0187867816961367
4,326,0,0.7576397598455379
4,326,1,0.09718425746714168
4,326,2,0.14517598268732046
4,326,3,2.714066654056912
4,326,4,15.354076595533384
4,326,5,54.06794723944815
4,326,6,1.0185381028650249
4,327,0,0.7573337478251685
4,327,1,0.09786026396083938
4,327,2,0.14480598821399218
4,327,3,2.7253528480573133
4,327,4,15.466455822730934
4,327,5,54.0919420078439
4,327,6,1.0187472871340841
4,328,0,0.7573443181936967
4,328,1,0.09781668383710597
4,328,2,0.14483899796919736
4,328,3,2.7370194890281607
4,328,4,15.392840663036628
4,328,5,54.1373802970083
4,328,6,1.0187894941465692
4,329,0,0.7573998952550811
4,329,1,0.09801309757262207
4,329,2,0.14458700717229683
4,329,3,2.7534584631052734
4,329,4,15.47755759457222
4,329,5,54.17920996336208
4,329,6,1.0185521185635535
4,330,0,0.7566728291434404
4,330,1,0.09813456331811972
4,330,2,0.14519260753843988
4,330,3,2.7658086207697017
4,330,4,15.49324677140356
4,330,5,54.24101959243242
4,330,6,1.018344395903855
4,331,0,0.7570092068146944
4,331,1,0.0981334815763612
4,331,2,0.14485731160894438
4,331,3,2.779044821067545
4,331,4,15.524956519737268
4,331,5,54.291473141845486
4,331,6,1.0187323106971944
4,332,0,0.7567327114636144
4,332,1,0.09823485551523277
4,332,2,0.1450324330211528
4,332,3,2.792740697913584
4,332,4,15.504264148870183
4,332,5,54.33765375809509
4,332,6,1.0188573201200597
4,333,0,0.753549077988092
4,333,1,0.098881242946317
4,333,2,0.14756967906559101
4,333,3,2.8086591011053312
4,333,4,14.612319775936696
4,333,5,54.40690101812746
4,333,6,1.016147746458104
4,334,0,0.7534314909451911
4,334,1,0.09854653773933704
4,334,2,0.14802197131547176
4,334,3,2.8203957498898147
4,334,4,14.57606093178702
4,334,5,54.4662454795271
4,334,6,1.0164784508445508
4,335,0,0.7565032800264004
4,335,1,0.09828894592469943
4,335,2,0.14520777404890017
4,335,3,2.8375327084983084
4,335,4,15.723938165071033
4,335,5,54.484192155819336
4,335,6,1.0188405007125128
4,336,0,0.7559020721336186
4,336,1,0.0989880827414755
4,336,2,0.14510984512490588
4,336,3,2.8448783212952375
4,336,4,15.652683521913913
4,336,5,54.52172538139627
4,336,6,1.019072036798543
4,337,0,0.7525646070650015
4,337,1,0.09884768602943064
4,337,2,0.14858770690556786
4,337,3,2.8607484159691983
4,337,4,14.623005560361154
4,337,5,54.56434662660417
4,337,6,1.0170107025248125
4,338,0,0.7554164488478468
4,338,1,0.09918641391613552
4,338,2,0.14539713723601772
4,338,3,2.8768650692620916
4,338,4,15.736669251238323
4,338,5,54.56796864859059
4,338,6,1.01854206373209
4,339,0,0.7525419301312211
4,339,1,0.0987469331272088
4,339,2,0.14871113674157008
4,339,3,2.8915180704793486
4,339,4,14.698297762363426
4,339,5,54.6389191032299
4,339,6,1.016094116554156
4,340,0,0.7551306389701055
4,340,1,0.09892336832931153
4,340,2,0.14594599270058298
4,340,3,2.901735779363031
4,340,4,15.760283027156454
4,340,5,54.64856016620265
4,340,6,1.018759657442968
4,341,0,0.7522846478392018
4,341,1,0.09922415686073459
4,341,2,0.1484911953000636
4,341,3,2.918203942325041
4,341,4,14.741217257608366
4,341,5,54.72121812105919
4,341,6,1.0164085754700065
4,342,0,0.7525438345687774
4,342,1,0.09935356209000151
4,342,2,0.1481026033412211
4,342,3,2.931472525663558
4,342,4,14.777990639336771
4,342,5,54.780458802747916
4,342,6,1.0162759573804225
4,343,0,0.7550276319439486
4,343,1,0.09928561206739099
4,343,2,0.14568675598866035
4,343,3,2.943665652409996
4,343,4,15.852183105705556
4,343,5,54.80474155994412
4,343,6,1.0186179471956383
4,344,0,0.7548521272290023
4,344,1,0.09955681230787619
4,344,2,0.14559106046312156
4,344,3,2.960078507149886
4,344,4,15.851313067361945
4,344,5,54.85766760978649
4,344,6,1.0186361324286757
4,345,0,0.7541969293221997
4,345,1,0.09992265923382433
4,345,2,0.1458804114439759
4,345,3,2.9758328028857255
4,345,4,15.883628468108949
4,345,5,54.90145743290869
4,345,6,1.018192408600074
4,346,0,0.7545678771800877
4,346,1,0.0997732444503225
4,346,2,0.1456588783695899
4,346,3,2.9871308173945357
4,346,4,15.887127583372662
4,346,5,54.93045163043524
4,346,6,1.0186168796926258
4,347,0,0.7541200129142721
4,347,1,0.10003618058726821
4,347,2,0.1458438064984597
4,347,3,3.001365516034349
4,347,4,15.914161563545655
4,347,5,54.97841532650789
4,347,6,1.0184048858933867
4,348,0,0.7538931443959813
4,348,1,0.09992301127600296
4,348,2,0.1461838443280157
4,348,3,3.012827993642159
4,348,4,15.89905729513914
4,348,5,55.01107501871764
4,348,6,1.018731527451376
4,349,0,0.7538527773891874
4,349,1,0.10034328045391133
4,349,2,0.14580394215690123
4,349,3,3.0310513386115763
4,349,4,15.995353119103978
4,349,5,55.027086407199896
4,349,6,1.0184470416728164
4,350,0,0.7505736205172446
4,350,1,0.10059869878766813
4,350,2,0.14882768069508726
4,350,3,3.041867624179214
4,350,4,14.913898614476917
4,350,5,55.08953458349503
4,350,6,1.0164491839102012
4,351,0,0.7500321624646734
4,351,1,0.10085535295187506
4,351,2,0.14911248458345153
4,351,3,3.0521579016023526
4,351,4,14.93768452209053
4,351,5,55.141520990127056
4,351,6,1.0168510340780923
4,352,0,0.7535773487694419
4,352,1,0.10047021467142726
4,352,2,0.14595243655913087
4,352,3,3.0723384576404
4,352,4,16.09915874804993
4,352,5,55.15440198621521
4,352,6,1.0186648683579171
4,353,0,0.753430526235982
4,353,1,0.100751469107887
4,353,2,0.14581800465613098
4,353,3,3.0864712799948197
4,353,4,16.11656604307761
4,353,5,55.180153303229766
4,353,6,1.0184071059448174
4,354,0,0.7532996004402044
4,354,1,0.10061636529009041
4,354,2,0.1460840342697052
4,354,3,3.099587167770487
4,354,4,16.07086220193738
4,354,5,55.217267471634194
4,354,6,1.01844329553113
4,355,0,0.749818158170448
4,355,1,0.10118880743351764
4,355,2,0.14899303439603442
4,355,3,3.111403939844169
4,355,4,15.031303259649425
4,355,5,55.293232122734885
4,355,6,1.016755056454036
4,356,0,0.752885104930318
4,356,1,0.10051477361941354
4,356,2,0.14660012145026843
4,356,3,3.126982966673746
4,356,4,16.09932930615075
4,356,5,55.31402132445942
4,356,6,1.0187348408691426
4,357,0,0.7528576585218804
4,357,1,0.10074211293085902
4,357,2,0.14640022854726065
4,357,3,3.140417842167931
4,357,4,16.170210145128397
4,357,5,55.33817216515926
4,357,6,1.0192614711258126
4,358,0,0.7528044027352396
4,358,1,0.1010850717629211
4,358,2,0.1461105255018392
4,358,3,3.1583728662726753
4,358,4,16.203809870034767
4,358,5,55.37319491135644
4,358,6,1.018398149829105
4,359,0,0.7489599162439414
4,359,1,0.10200279518732937
4,359,2,0.1490372885687292
4,359,3,3.1714351920550405
4,359,4,15.133035795492418
4,359,5,55.43912879164523
4,359,6,1.0163776740263257
4,360,0,0.7530543781066649
4,360,1,0.10120002152609808
4,360,2,0.14574560036723705
4,360,3,3.185000534435692
4,360,4,16.316742395525267
4,360,5,55.447769385093125
4,360,6,1.0187840917794377
4,361,0,0.7528519586788793
4,361,1,0.10142263802497402
4,361,2,0.1457254032961466
4,361,3,3.205515803376451
4,361,4,16.403135224558888
4,361,5,55.48636544703311
4,361,6,1.0183368906031556
4,362,0,0.7521590795255281
4,362,1,0.10168686452507576
4,362,2,0.14615405594939618
4,362,3,3.212002031542759
4,362,4,16.374944511153455
4,362,5,55.52069478632036
4,362,6,1.0191689819231315
4,363,0,0.7488632628747187
4,363,1,0.10240170981318111
4,363,2,0.1487350273121002
4,363,3,3.227978491465443
4,363,4,15.272708880259001
4,363,5,55.60214343727589
4,363,6,1.016607131954309
4,364,0,0.7523853995320637
4,364,1,0.10164938996722366
4,364,2,0.14596521050071262
4,364,3,3.2440043533157756
4,364,4,16.469461571221416
4,364,5,55.606252518436115
4,364,6,1.0190193970164185
4,365,0,0.752218359899395
4,365,1,0.10218842696103506
4,365,2,0.14559321313956988
4,365,3,3.2598506547416357
4,365,4,16.557788128478634
4,365,5,55.62183356397775
4,365,6,1.0186488108029845
4,366,0,0.752199065119772
4,366,1,0.10199932252233845
4,366,2,0.14580161235788958
4,366,3,3.271131177527112
4,366,4,16.5459069672103
4,366,5,55.643641233528264
4,366,6,1.0191053711788163
4,367,0,0.7480423031264143
4,367,1,0.10300359104274046
4,367,2,0.1489541058308453
4,367,3,3.287162033236354
4,367,4,15.35896340241096
4,367,5,55.722087556601316
4,367,6,1.0163200410233098
4,368,0,0.7515384869181412
4,368,1,0.10229854251829534
4,368,2,0.14616297056356345
4,368,3,3.300433825718206
4,368,4,16.507684391717913
4,368,5,55.734499325499364
4,368,6,1.0186771135226262
4,369,0,0.7518518187515364
4,369,1,0.10232960196310081
4,369,2,0.1458185792853628
4,369,3,3.313270247634179
4,369,4,16.602774469505814
4,369,5,55.75255175463516
4,369,6,1.0192222603110461
4,370,0,0.7518058006304006
4,370,1,0.10263928039296667
4,370,2,0.14555491897663272
4,370,3,3.3323072963490175
4,370,4,16.613024888494042
4,370,5,55.78676600416552
4,370,6,1.0182186669773057
4,371,0,0.7485106628410794
4,371,1,0.10351279197916713
4,371,2,0.14797654517975345
4,371,3,3.347951801844949
4,371,4,15.586533085396017
4,371,5,55.85507006447299
4,371,6,1.0165577736365101
4,372,0,0.7516821616514127
4,372,1,0.10285154190508099
4,372,2,0.14546629644350637
4,372,3,3.3600879997394775
4,372,4,16.694910018143243
4,372,5,55.86416594696646
4,372,6,1.01853416751031
4,373,0,0.7514039203000027
4,373,1,0.10306285196455774
4,373,2,0.14553322773543956
4,373,3,3.3750270455980718
4,373,4,16.726710483312388
4,373,5,55.89461352022215
4,373,6,1.0186530524318063
4,374,0,0.7513865494864153
4,374,1,0.10247901648379178
4,374,2,0.14613443402979298
4,374,3,3.390066372963881
4,374,4,16.65864332486915
4,374,5,55.91359000730407
4,374,6,1.0186780320594728
4,375,0,0.7474180549152811
4,375,1,0.10335329884827564
4,375,2,0.14922864623644322
4,375,3,3.404458985734674
4,375,4,15.552957019609485
4,375,5,55.977512138728194
4,375,6,1.01665534469617
4,376,0,0.7508874912694181
4,376,1,0.10275604273424865
4,376,2,0.14635646599633326
4,376,3,3.4199445148879892
4,376,4,16.715057233015926
4,376,5,55.98323720743728
4,376,6,1.0186751989345928
4,377,0,0.7504921616742177
4,377,1,0.10317182402034523
4,377,2,0.14633601430543708
4,377,3,3.43363625923564
4,377,4,16.781293249386852
4,377,5,55.98974518445638
4,377,6,1.018787358986514
4,378,0,0.7501439995378427
4,378,1,0.10344791750784259
4,378,2,0.1464080829543147
4,378,3,3.447192213744862
4,378,4,16.754719667147743
4,378,5,55.97864605105169
4,378,6,1.0185435437668586
4,379,0,0.7468966557504161
4,379,1,0.10407836766896339
4,379,2,0.1490249765806205
4,379,3,3.4637001237723446
4,379,4,15.636445758997054
4,379,5,56.0181503792603
4,379,6,1.016545215950866
4,380,0,0.7507592226071592
4,380,1,0.10305491481782529
4,380,2,0.14618586257501548
4,380,3,3.47928383941228
4,380,4,16.833461254296708
4,380,5,56.01740524833791
4,380,6,1.0187431357677996
4,381,0,0.7508260106282807
4,381,1,0.10300495792852352
4,381,2,0.14616903144319573
4,381,3,3.493271487632963
4,381,4,16.877312001121677
4,381,5,56.02765118996909
4,381,6,1.0190003061746151
4,382,0,0.7508197060651216
4,382,1,0.10326559783178059
4,382,2,0.14591469610309782
4,382,3,3.5080861472059075
4,382,4,16.924655788573617
4,382,5,56.03777831226861
4,382,6,1.0190634570579487
4,383,0,0.7506067835268168
4,383,1,0.10363464973160419
4,383,2,0.14575856674157908
4,383,3,3.523805944502819
4,383,4,16.972841794639315
4,383,5,56.05280533173366
4,383,6,1.0188601158937898
4,384,0,0.7505973844260911
4,384,1,0.1042043626218457
4,384,2,0.14519825295206315
4,384,3,3.539283098608369
4,384,4,17.018802567325828
4,384,5,56.05965515097926
4,384,6,1.0191061334293836
4,385,0,0.7503642995430023
4,385,1,0.1042654649421319
4,385,2,0.14537023551486575
4,385,3,3.556034328875643
4,385,4,17.06628123478053
4,385,5,56.080728126739174
4,385,6,1.0185775706472608
4,386,0,0.7503263419697137
4,386,1,0.10394675278122205
4,386,2,0.1457269052490642
4,386,3,3.5749616148028105
4,386,4,17.08928676386281
4,386,5,56.09361266982327
4,386,6,1.0180821271823246
4,387,0,0.7500859850236945
4,387,1,0.10399529299485236
4,387,2,0.14591872198145317
4,387,3,3.5770536953931296
4,387,4,17.027882251913642
4,387,5,56.09681688796226
4,387,6,1.0194688188298626
4,388,0,0.7499490166863378
4,388,1,0.10361476502786657
4,388,2,0.14643621828579564
4,388,3,3.5980937159345414
4,388,4,17.122968755387323
4,388,5,56.10154881543635
4,388,6,1.0191753028582404
4,389,0,0.7503388449109989
4,389,1,0.10374808797398825
4,389,2,0.14591306711501278
4,389,3,3.6155507418468398
4,389,4,17.11358091784675
4,389,5,56.09878615515631
4,389,6,1.018599884949017
4,390,0,0.7452282813485449
4,390,1,0.10534428911782256
4,390,2,0.1494274295336325
4,390,3,3.627863682900168
4,390,4,15.854142972854756
4,390,5,56.148101880237405
4,390,6,1.0161754042047395
4,391,0,0.7492198739710438
4,391,1,0.10406474325289569
4,391,2,0.14671538277606053
4,391,3,3.644211685744115
4,391,4,17.109208751556455
4,391,5,56.13848800457848
4,391,6,1.0185753788732106
4,392,0,0.7489352910922276
4,392,1,0.10486806508368203
4,392,2,0.14619664382409048
4,392,3,3.6589741837232506
4,392,4,17.18404608931707
4,392,5,56.11866311224652
4,392,6,1.0187579319546662
4,393,0,0.7447899767101784
4,393,1,0.1057769155056022
4,393,2,0.14943310778421934
4,393,3,3.678885356121533
4,393,4,15.874488739757247
4,393,5,56.16063660090091
4,393,6,1.0157796856227161
4,394,0,0.7490405525232381
4,394,1,0.10456286706148175
4,394,2,0.14639658041528017
4,394,3,3.6924414479476306
4,394,4,17.170537589875032
4,394,5,56.144861083070865
4,394,6,1.018243370993555
4,395,0,0.7444989365257988
4,395,1,0.1060537238424847
4,395,2,0.1494473396317165
4,395,3,3.708474650556217
4,395,4,15.932400225779368
4,395,5,56.188516914449565
4,395,6,1.015853533321443
4,396,0,0.7488540933884982
4,396,1,0.10510755536531316
4,396,2,0.1460383512461886
4,396,3,3.7241536673875917
4,396,4,17.279913364232904
4,396,5,56.16727986507604
4,396,6,1.0180202610678826
4,397,0,0.7492002631692548
4,397,1,0.10515207854617718
4,397,2,0.14564765828456802
4,397,3,3.7414108909556623
4,397,4,17.39037761567047
4,397,5,56.141229834465136
4,397,6,1.0179417554374437
4,398,0,0.7490295174176126
4,398,1,0.10527413997692696
4,398,2,0.14569634260546044
4,398,3,3.7518102605605037
4,398,4,17.290598389970476
4,398,5,56.145974077449544
4,398,6,1.0183602148590216
4,399,0,0.7440216277461589
4,399,1,0.10622031669588146
4,399,2,0.1497580555579597
4,399,3,3.769738281121008
4,399,4,15.958280104415424
4,399,5,56.188130446034265
4,399,6,1.0153311070399194
4,400,0,0.7440020224288113
4,400,1,0.10608136697992748
4,400,2,0.14991661059126118
4,400,3,3.7846722106733623
4,400,4,16.00748473230118
4,400,5,56.219404865697264
4,400,6,1.0156901059846708
4,401,0,0.748717987300913
4,401,1,0.10492110936001892
4,401,2,0.14636090333906812
4,401,3,3.800792086901486
4,401,4,17.383554662915646
4,401,5,56.18372847257665
4,401,6,1.0183473914842416
4,402,0,0.7485587464066016
4,402,1,0.10510761769913445
4,402,2,0.14633363589426396
4,402,3,3.8163363226282017
4,402,4,17.335190745470687
4,402,5,56.14120588337813
4,402,6,1.018456575242765
4,403,0,0.7440720740008033
4,403,1,0.10646012396375742
4,403,2,0.14946780203543927
4,403,3,3.8316892739479655
4,403,4,16.05209647066657
4,403,5,56.16435128889178
4,403,6,1.0157621726734904
4,404,0,0.7492667671703767
4,404,1,0.10465836144022046
4,404,2,0.1460748713894029
4,404,3,3.8496042957655687
4,404,4,17.465203934946377
4,404,5,56.120106426912045
4,404,6,1.01812805198145
4,405,0,0.7482853081676659
4,405,1,0.10502864659024001
4,405,2,0.1466860452420941
4,405,3,3.8666017139236355
4,405,4,17.37471930966325
4,405,5,56.083000462802474
4,405,6,1.0171961388462398
4,406,0,0.7440855683078577
4,406,1,0.10626741966599747
4,406,2,0.14964701202614486
4,406,3,3.87729443209833
4,406,4,16.105531628250557
4,406,5,56.118249670308764
4,406,6,1.0157828106274018
4,407,0,0.7434327962224654
4,407,1,0.10710250550156558
4,407,2,0.14946469827596906
4,407,3,3.8926318683321006
4,407,4,16.158852298562756
4,407,5,56.14469958470409
4,407,6,1.0158204074843824
4,408,0,0.7479021659180425
4,408,1,0.10600298268835531
4,408,2,0.14609485139360215
4,408,3,3.9050286089585398
4,408,4,17.536267705865
4,408,5,56.105408132498084
4,408,6,1.0183956103860854
4,409,0,0.7430643839527069
4,409,1,0.1072141641178808
4,409,2,0.14972145192941227
4,409,3,3.9252698687010517
4,409,4,16.123241330163157
4,409,5,56.12885071164845
4,409,6,1.0152433272782848
4,410,0,0.743578619180561
4,410,1,0.10690607207522107
4,410,2,0.14951530874421795
4,410,3,3.942838364640218
4,410,4,16.1968793423747
4,410,5,56.15146834269762
4,410,6,1.0153410361409607
4,411,0,0.7481117700948473
4,411,1,0.10559336168473742
4,411,2,0.1462948682204153
4,411,3,3.954620590987585
4,411,4,17.54607693430335
4,411,5,56.11245443857913
4,411,6,1.0178974464687156
4,412,0,0.7476812521907241
4,412,1,0.10539692051660594
4,412,2,0.14692182729266995
4,412,3,3.9695257509545137
4,412,4,17.489501087456173
4,412,5,56.065196875104434
4,412,6,1.0180424469938634
4,413,0,0.7435813117234118
4,413,1,0.10697590751624139
4,413,2,0.14944278076034684
4,413,3,3.9879617082233065
4,413,4,16.222703373493058
4,413,5,56.06642472801838
4,413,6,1.0154785703315752
4,414,0,0.7428061079814499
4,414,1,0.10732894785382845
4,414,2,0.14986494416472168
4,414,3,4.003061570309636
4,414,4,16.200536144866522
4,414,5,56.087116850872725
4,414,6,1.0153162302264045
4,415,0,0.7428801862594091
4,415,1,0.1072782739093964
4,415,2,0.14984153983119453
4,415,3,4.0197699640724185
4,415,4,16.229504555396534
4,415,5,56.10422995283106
4,415,6,1.0153188583562467
4,416,0,0.7426824588083029
4,416,1,0.10745236854028564
4,416,2,0.14986517265141147
4,416,3,4.042390676257322
4,416,4,16.253389765321902
4,416,5,56.13128490902468
4,416,6,1.014673400630669
4,417,0,0.7429548268662648
4,417,1,0.10771317124267488
4,417,2,0.1493320018910603
4,417,3,4.048549568904702
4,417,4,16.234490354986335
4,417,5,56.14965143805393
4,417,6,1.0154689788272682
4,418,0,0.7481666162193636
4,418,1,0.1056697843273442
4,418,2,0.14616359945329213
4,418,3,4.0658548658692215
4,418,4,17.666601876344057
4,418,5,56.100256757116405
4,418,6,1.0179353337807289
4,419,0,0.7476548437729962
4,419,1,0.10598201535195408
4,419,2,0.14636314087504979
4,419,3,4.0822515826718755
4,419,4,17.725046606412803
4,419,5,56.05112843699252
4,419,6,1.0176328169798299
4,420,0,0.7424807236648545
4,420,1,0.10742347621440398
4,420,2,0.15009580012074147
4,420,3,4.098451970546107
4,420,4,16.247443545788112
4,420,5,56.054043506552844
4,420,6,1.015377039194919
4,421,0,0.7413659614708271
4,421,1,0.1081217684508821
4,421,2,0.1505122700782908
4,421,3,4.112540618125754
4,421,4,16.21679978571415
4,421,5,56.067195492372576
4,421,6,1.0150038581230807
4,422,0,0.742052114435322
4,422,1,0.10837689910492679
4,422,2,0.14957098645975112
4,422,3,4.133207640632288
4,422,4,16.353983680360955
4,422,5,56.06778405738638
4,422,6,1.0147574344369734
4,423,0,0.7419594102482203
4,423,1,0.1083839607699454
4,423,2,0.1496566289818342
4,423,3,4.149656569363098
4,423,4,16.365143941559776
4,423,5,56.08690780281813
4,423,6,1.0148864724162132
4,424,0,0.7416013998758841
4,424,1,0.10870199661413352
4,424,2,0.1496966035099823
4,424,3,4.159485170868208
4,424,4,16.37565722432819
4,424,5,56.103661844354825
4,424,6,1.0157293453438179
4,425,0,0.7473075420260695
4,425,1,0.10652424381152366
4,425,2,0.14616821416240686
4,425,3,4.179148370215198
4,425,4,17.778541973301724
4,425,5,56.041489350379784
4,425,6,1.0178062277123803
4,426,0,0.7418215961100854
4,426,1,0.10865393382414197
4,426,2,0.1495244700657727
4,426,3,4.194247785740717
4,426,4,16.380927014498347
4,426,5,56.014988193035144
4,426,6,1.015348083027379
4,427,0,0.747476698218387
4,427,1,0.10649728212837503
4,427,2,0.14602601965323797
4,427,3,4.212383708063502
4,427,4,17.78334472671879
4,427,5,55.94463531047549
4,427,6,1.0177946759402807
4,428,0,0.741464188405854
4,428,1,0.10880193470161002
4,428,2,0.14973387689253592
4,428,3,4.227425001873466
4,428,4,16.298111896952076
4,428,5,55.92748113504312
4,428,6,1.0148172512833618
4,429,0,0.7419442136006146
4,429,1,0.1083972506154449
4,429,2,0.1496585357839405
4,429,3,4.241184203837192
4,429,4,16.33861973685859
4,429,5,55.931781169713034
4,429,6,1.01510220948933
4,430,0,0.7415117974637324
4,430,1,0.10885283139797423
4,430,2,0.1496353711382934
4,430,3,4.260360157753206
4,430,4,16.38543521086415
4,430,5,55.939175673943915
4,430,6,1.0150007440475186
4,431,0,0.7413483882687225
4,431,1,0.10901907921451341
4,431,2,0.1496325325167641
4,431,3,4.275882266676074
4,431,4,16.42860671713731
